order_id_id;qty;sku_color_id
90661;2;HU-KP002-8 GLBK
90661;4;CF094 GLBK
90661;2;CF028 BKWH
90661;2;HU-FP002-8 TXBK
90661;4;HU-FP002-SC TXBK
90661;4;HU1759 TXBK
90661;4;HU1758 TXBK
90660;12;HP115 GLBK
90660;1;HP188 GLBK
90660;2;HP116 GLBK
90660;1;HPL-SHF012 GLBK
90660;1;HP-SHF012
90660;1;HP415 GLBK
90660;1;HP1754-16
90660;2;DM1008M GLBK
90661;4;CF002 BK
90661;4;CF796
90661;4;HU522 BK
90661;4;WM HU B3XCL 12' ER1
90661;4;HU-KP002-12 GLBK
90661;4;HU-KP002-SC GLBK
90661;4;CF028 BKWH
90661;8;HU-FP002-SC TXBK
90661;4;HU-FP002-12 TXBK
90660;2;HPL-SHF011 GLBK
90660;2;HP-SHF011
90660;2;HP373 GLBK
90660;2;HP1754-16
90660;2;DM1008M GLBK
90661;8;CF094 GLBK
90661;32;HU173 GLBK
90661;32;HU888 GLBK
90661;32;HC064 BK
90661;0.5;PLASC01
90661;32;HU496 GLBK
90661;6;HUU-SHF005 GLBK
90661;6;HU324-12
90661;6;DM1009M GLBK
90661;10;HUU-SHF007 GLBK
90661;10;HU324-14
90661;10;DM1009M GLBK
90661;6;HUU-SHF012 GLBK
90661;6;HU324-16
90661;6;DM1009M GLBK
90661;16;HUU-SHF026 GLBK
90661;16;HU-SHF026
90661;16;HU1766-22
90661;16;DM1009M GLBK
90661;38;LED005
90661;38;LED005-48-4K
90665;96.66657;AP-INSERT
90665;145;CF-AP001-01
90665;290;CF-AP003-01
90665;290;CF-AP008-01
90665;145;CF-APR03-01
90665;145;CF-APR03-04
90665;1160;HARD201
90665;145;CF-AP002-01
90665;7.999992;AP-INSERT
90665;12;CF-AP001-01
90665;24;CF-AP003-01
90665;24;CF-AP008-01
90665;12;CF-APR03-01 CLR
90665;12;CF-APR03-04
90665;96;HARD201
90665;12;CF-AP002-01
90665;9.99999;AP-INSERT
90665;15;CF-APR03-05
90665;15;CF-APR03-06
90665;158.648;C-TRIM
90665;56;CW-8-ASSY
90665;112;H-TRIM-48
90665;112;CW-8
90665;25.497;C-TRIM
90665;9;CW-9-ASSY
90665;18;H-TRIM-48
90665;18;CW-9
90666;105.333228;AP-INSERT
90666;158;CF-AP001-01
90666;316;CF-AP003-01
90666;316;CF-AP008-01
90666;158;CF-APR03-01
90666;158;CF-APR03-04
90666;1264;HARD201
90666;158;CF-AP002-01
90666;6.66666;AP-INSERT
90666;10;CF-AP001-01
90666;20;CF-AP003-01
90666;20;CF-AP008-01
90666;10;CF-APR03-01 CLR
90666;10;CF-APR03-04
90666;80;HARD201
90666;10;CF-AP002-01
90666;9.99999;AP-INSERT
90666;15;CF-APR03-05
90666;15;CF-APR03-06
90666;28.33;C-TRIM
90666;10;CW-8-ASSY
90666;20;H-TRIM-48
90666;20;CW-8
90668;105.333228;AP-INSERT
90668;158;CF-AP001-01
90668;316;CF-AP003-01
90668;316;CF-AP008-01
90668;158;CF-APR03-01
90668;158;CF-APR03-04
90668;1264;HARD201
90668;158;CF-AP002-01
90668;6.66666;AP-INSERT
90668;10;CF-AP001-01
90668;20;CF-AP003-01
90668;20;CF-AP008-01
90668;10;CF-APR03-01 CLR
90668;10;CF-APR03-04
90668;80;HARD201
90668;10;CF-AP002-01
90668;9.99999;AP-INSERT
90668;15;CF-APR03-05
90668;15;CF-APR03-06
90668;11.332;C-TRIM
90668;4;CW-10-ASSY
90668;8;H-TRIM-48
90668;8;CW-10
90668;169.98;C-TRIM
90668;60;CW-8-ASSY
90668;120;H-TRIM-48
90668;120;CW-8
90669;1;CD DILWCBSS 6' EXT
90669;1;TY009 BK
90669;1;TY007 BK
90669;1;CD017 SS
90669;1;CD025 SS
90669;2;CF007 SS
90669;1;CF025
90669;1;CF030 SS
90669;1;KW B31 8' INT
90669;1;KW367 GLBK
90669;2;KW369 GLBK
90669;1;KW065 GLBK
90669;4;KW366 GLBK
90669;4;KW020 GLBK
90669;2;KWU-SHF007 GLBK
90669;2;KW-SHF007
90669;2;KW074 GLBK
90669;2;DM1008M GLBK
90669;2;KWU-SHF012 GLBK
90669;2;KW-SHF012
90669;2;KWBR-2PO-22 GLBK
90669;2;DM1008M GLBK
90669;1;CF001 BK
90669;1;CF002 ALMG
90669;1;CF005 BK
90669;1;CF006 BK
90669;1;CF796
90669;1;WM KW QLV5 2D FE V1
90669;1;KW-CN006-2DR TXPT
90669;1;KW-CN006-SC TXPT
90669;1;KW-FP024-2DR TXPT
90669;1;KW-FP024-SC TXPT
90669;1;KW-RW001-2DR TXPT
90669;1;KW-KP003-2DR-V GLBK
90669;1;KW-KP003-SC GLBK
90669;1;CF028 BKWH
90670;136.66653;AP-INSERT
90670;205;CF-AP001-01
90670;410;CF-AP003-01
90670;410;CF-AP008-01
90670;205;CF-APR03-01
90670;205;CF-APR03-04
90670;1640;HARD201
90670;205;CF-AP002-01
90669;2;KW-CN006-SC TXPT
90670;7.999992;AP-INSERT
90670;12;CF-AP001-01
90670;24;CF-AP003-01
90670;24;CF-AP008-01
90670;12;CF-APR03-01 CLR
90670;12;CF-APR03-04
90670;96;HARD201
90670;12;CF-AP002-01
90669;2;KW-FP024-SC TXPT
90669;1;KW012 GLBK
90669;1;KW013 GLBK
90670;9.99999;AP-INSERT
90670;15;CF-APR03-05
90670;15;CF-APR03-06
90669;2;CF012 GLBK
90670;127.485;C-TRIM
90670;45;CW-8-ASSY
90670;90;H-TRIM-48
90670;90;CW-8
90669;3;CF002 BK
90669;3;CF796
90669;3;WM HU M5XG 12' FE
90669;3;HU-CN028-12 TXPT
90669;3;HU-CN028-SC TXPT
90669;3;HU-FP002-12 TXPT
90669;3;HU-FP002-SC TXPT
90669;3;HU-FP044-12 GLBK
90669;3;HU-FP044-SC GLBK
90669;3;HU-KP005-12 GLBK
90669;3;HU-KP005-SC GLBK
90669;3;CF028 BKWH
90670;101.988;C-TRIM
90670;36;CW-7-ASSY
90670;72;H-TRIM-48
90670;72;CW-7
90670;90.656;C-TRIM
90670;32;CW-6-ASSY
90670;64;H-TRIM-48
90670;64;CW-6
90669;1;CF002 BK
90669;1;CF796
90669;1;WM HU M5XG 8' FE
90669;1;HU-CN028-8 TXPT
90669;1;HU-CN028-SC TXPT
90669;1;HU-FP002-8 TXPT
90669;1;HU-FP002-SC TXPT
90669;1;HU-FP044-8 GLBK
90669;1;HU-FP044-SC GLBK
90669;1;HU-KP005-8 GLBK
90669;1;HU-KP005-SC GLBK
90669;1;CF028 BKWH
90669;4;HU-CN028-SC TXPT
90669;4;HU-CN028-CRN TXPT
90669;4;HU-FP002-SC TXPT
90669;4;HU-FP044-SC GLBK
90669;4;CF053 GLBK
90669;3;CF025
90669;3;CF032 SS
90669;18;HC012 BK
90669;3;HU M5XGEPU 12' INT
90669;9;HU899 GLBK
90669;9;CF016 GLBK
90669;9;HU900 GLBK
90669;9;HU901 GLBK
90669;9;HU902 GLBK
90669;18;HU496 GLBK
90669;9;HU-RT004-4 GLBK
90669;9;HU204 GLBK
90669;9;CF043 GLBK
90669;3;CF040 GLBK
90669;3;CF070 SS
90669;1;CF025
90669;1;CF032 SS
90669;4;HC012 BK
90669;1;HU M5XGEPU 8' INT
90669;2;HU899 GLBK
90669;2;CF016 GLBK
90669;2;HU900 GLBK
90669;2;HU901 GLBK
90669;2;HU902 GLBK
90669;4;HU496 GLBK
90669;2;HU-RT004-4 GLBK
90669;2;HU204 GLBK
90669;2;CF043 GLBK
90669;1;CF042 GLBK
90669;1;CF070 SS
90669;22;HU173 GLBK
90669;22;HU101 GLBK
90669;33;HUL-SHF015 GLBK
90669;33;HU-SHF015
90669;33;HU437 GLBK
90669;33;HU439 GLBK
90669;33;HU324-18
90669;33;DM1011M GLBK
90669;10;CF796
90669;10;TY005 BK
90669;10;TY006 BK
90669;10;TY008 BK
90669;10;TY009 BK
90669;10;WM TY N6DHPM 12' FE
90669;10;TY-CN014-12 TXPT
90669;10;TY-CN014-SC TXPT
90669;10;TY025 TXPT
90669;10;TY134 TXPT
90669;10;TY204 TXPT
90669;10;CF-KP001-12-V GLBK
90669;10;CF-KP001-SC GLBK
90669;10;TY002 BK
90669;10;CF028 BKWH
90669;3;CF796
90669;3;TY005 BK
90669;3;TY006 BK
90669;3;TY008 BK
90669;3;TY009 BK
90669;3;WM TY N6DHPM 8' FE
90669;3;TY-CN014-8 TXPT
90669;3;TY-CN014-SC TXPT
90669;3;TY038 TXPT
90669;3;TY165 TXPT
90669;3;TY204 TXPT
90669;3;CF-KP001-8-V GLBK
90669;3;CF-KP001-SC GLBK
90669;3;TY002 BK
90669;3;CF028 BKWH
90669;8;TY-CN014-SC TXPT
90669;8;TY204 TXPT
90669;8;CF008 GLBK
90669;9;CF025
90669;9;CF030 SS
90669;9;TY N6DHPMA 12' INT
90669;9;TY-BF008-12 GLBK
90669;9;CF016 GLBK
90669;9;TY076 GLBK
90669;27;HC002 BK
90669;27;TY230 GLBK
90669;108;TY049 GLBK
90669;135;TY191 GLBK
90669;27;TY227 GLBK
90669;9;CF070 SS
90669;1;CF025
90669;1;CF030 SS
90669;1;TY N6DHPMA 8' INT
90669;1;TY-BF008-8 GLBK
90669;1;CF016 GLBK
90669;1;TY084 GLBK
90669;2;HC002 BK
90669;2;TY230 GLBK
90669;8;TY049 GLBK
90669;10;TY191 GLBK
90669;2;TY227 GLBK
90669;1;CF070 SS
90669;72;PDM1001-24B
90669;72;TY368 GLBK
90669;72;TY129 GLBK
90669;158;TYU-SHF013 GLBK
90669;158;TY-SHF013
90669;158;TYBR-20 GLBK
90669;158;DM1008M GLBK
90669;12;DM1008E
90669;12;TYU-SHF018 SS
90669;12;TY-SHF018 SS
90669;12;TYBR-24 GALV
90669;2.4;CF001 BK
90669;2;CF002 BK
90669;2.4;CF005 BK
90669;2;CF006 BK
90669;2;KW HQD6L1UN 12' EXT1
90669;2;KW-CN001-12 TXPT
90669;4;KW-CN001-SC TXPT
90669;2;KW-FP001-12 TXPT
90669;4;KW-FP001-SC TXPT
90669;2;KW-SC001-12 SS
90669;4;KW-SC001-SC SS
90669;2;KW-RW001-12 TXPT
90669;2;KW-KP003-12-V GLBK
90669;2;KW-KP003-SC GLBK
90669;2;CF028 BKWH
90669;1;KW012 GLBK
90669;1;KW013 GLBK
90669;2;CF025
90669;2;CF030 SS
90669;6;HC061 BK
90669;2;KW HQD6L1UN 12' INT
90669;2;KW-BF001-12 GLBK
90669;6;CF084 GLBK
90669;4;TY049 GLBK
90669;6;KW-RT005-4 GLBK
90669;6;KW-BF012-4 GLBK
90669;6;TY049 GLBK
90669;2;KW112 GLBK
90669;2;CF070 GLBK
90669;12;KW020 GLBK
90669;12;KW033 GLBK
90669;12;PDM1001-24B
90669;20;KWU-SHF012 GLBK
90669;20;KW-SHF012
90669;20;KWBR-2PO-22 GLBK
90669;20;DM1008M GLBK
90669;2;CF796
90669;2;TY005 BK
90669;2;TY006 BK
90669;2;TY008 BK
90669;2;TY009 BK
90669;2;WM TY N6DHPM 6' FE
90669;2;TY-CN014-6 TXPT
90669;2;TY-CN014-SC TXPT
90669;2;TY034 TXPT
90669;2;TY001 TXPT
90669;2;TY204 TXPT
90669;2;CF-KP001-6-V GLBK
90669;2;CF-KP001-SC GLBK
90669;2;CF028 BKWH
90669;2;TY002 BK
90669;4;TY-CN014-SC TXPT
90669;4;TY204 TXPT
90669;4;CF008 GLBK
90669;6;TY129 GLBK
90669;6;PDM1001-24B
90669;6;TY368 GLBK
90669;12;TYU-SHF012 GLBK
90669;12;TY-SHF012
90669;12;TYBR-20 GLBK
90669;12;DM1008M GLBK
90669;4;CF002 BK
90669;4;HU FWEU EXT 1
90669;8;HU051 BK
90669;4;HU052 BK
90669;4;HU053 BK
90669;8;HU209 BK
90669;4;HU-FP059-EC3L TXPT
90669;4;HU-FP059-EC3R TXPT
90669;4;HU-FP059-EC1 TXPT
90669;16;HU-FP059-SC TXPT
90669;8;HU-KP021-EC2 GLBK
90669;4;HU-KP021-EC1 GLBK
90669;8;HU-KP021-SC GLBK
90669;4;CF028 BKWH
90669;4;HU-FP026-EC3L TXPT
90669;4;HU-FP026-EC3R TXPT
90669;4;HU-FP026-EC1 TXPT
90669;16;HU-FP026-SC TXPT
90669;4;CF002 BK
90669;2;HU FWU 12' EXT 1
90669;4;HU209 BK
90669;4;HU-FP059-12 TXPT
90669;8;HU-FP059-SC TXPT
90669;4;HU-KP021-12 GLBK
90669;2;HU-KP021-SC GLBK
90669;4;CF028 BKWH
90669;4;HU-FP026-12 TXPT
90669;4;HU-FP026-SC TXPT
90671;143.33319;AP-INSERT
90671;215;CF-AP001-01
90671;430;CF-AP003-01
90671;430;CF-AP008-01
90671;215;CF-APR03-01
90671;215;CF-APR03-04
90671;1720;HARD201
90671;215;CF-AP002-01
90671;7.999992;AP-INSERT
90671;12;CF-AP001-01
90671;24;CF-AP003-01
90671;24;CF-AP008-01
90671;12;CF-APR03-01 CLR
90671;12;CF-APR03-04
90671;96;HARD201
90671;12;CF-AP002-01
90671;9.99999;AP-INSERT
90671;15;CF-APR03-05
90671;15;CF-APR03-06
90671;28.33;C-TRIM
90671;10;CW-8-ASSY
90671;20;H-TRIM-48
90671;20;CW-8
90671;118.986;C-TRIM
90671;42;CW-10-ASSY
90671;84;H-TRIM-48
90671;84;CW-10
90669;2;CF002 BK
90669;1;HU FWU 8' EXT 1
90669;2;HU209 BK
90669;2;HU-FP059-8 TXPT
90669;4;HU-FP059-SC TXPT
90669;2;HU-KP021-8 GLBK
90669;1;HU-KP021-SC GLBK
90669;2;CF028 BKWH
90669;2;HU-FP026-8 TXPT
90669;4;HU-FP026-SC TXPT
90669;14;HU173 GLBK
90669;14;HU103 GLBK
90669;2;CF087 GLBK
90669;2;CF001 BK
90669;2;CF002 ALMG
90669;2;CF005 BK
90669;2;CF006 BK
90669;2;CF796
90669;2;WM KW QLV5 2D FE V1
90669;2;KW-CN006-2DR TXPT
90669;2;KW-CN006-SC TXPT
90669;2;KW-FP024-2DR TXPT
90669;2;KW-FP024-SC TXPT
90669;2;KW-RW001-2DR TXPT
90669;2;KW-KP003-2DR-V GLBK
90669;2;KW-KP003-SC GLBK
90669;2;CF028 BKWH
90669;4;CF001 BK
90669;4;CF002 ALMG
90669;4;CF005 BK
90669;4;CF006 BK
90669;4;CF796
90669;4;WM KW QLV5 3D FE V1
90669;4;KW-CN006-3DR TXPT
90669;4;KW-CN006-SC TXPT
90669;4;KW-FP024-3DR TXPT
90669;4;KW-FP024-SC TXPT
90669;4;KW-RW001-3DR TXPT
90669;4;KW-KP003-3DR-V GLBK
90669;4;KW-KP003-SC GLBK
90669;4;CF028 BKWH
90669;12;CF001 BK
90669;12;CF002 ALMG
90669;12;CF005 BK
90669;12;CF006 BK
90669;12;CF796
90669;12;WM KW QLV5 4D FE V1
90669;12;KW-CN006-4DR TXPT
90669;12;KW-CN006-SC TXPT
90669;12;KW-FP024-4DR TXPT
90669;12;KW-FP024-SC TXPT
90669;12;KW-RW001-4DR TXPT
90669;12;KW-KP003-4DR-V GLBK
90669;12;KW-KP003-SC GLBK
90669;12;CF028 BKWH
90669;8;CF001 BK
90669;8;CF002 ALMG
90669;8;CF005 BK
90669;8;CF006 BK
90669;8;CF796
90669;8;WM KW QLV5 5D FE V1
90669;8;KW-CN006-5DR TXPT
90669;8;KW-CN006-SC TXPT
90669;8;KW-FP024-5DR TXPT
90669;8;KW-FP024-SC TXPT
90669;8;KW-RW001-5DR TXPT
90669;8;KW-KP003-5DR-V GLBK
90669;8;KW-KP003-SC GLBK
90669;8;CF028 BKWH
90669;20;KW-CN006-SC TXPT
90669;20;KW-FP024-SC TXPT
90669;10;KW012 GLBK
90669;10;KW013 GLBK
90669;20;CF012 GLBK
90669;55;KW454 GLBK
90669;55;PDM1001-30B
90669;0.333;ISORPP12
90669;55;KW450 GLBK
90669;55;KW450-1 GLBK
90669;55;KW450-2 GLBK
90669;4;CF796
90669;4;TY005 BK
90669;4;TY006 BK
90669;4;TY008 BK
90669;4;TY009 BK
90669;4;WM TY N6DHPL 12' FE
90669;4;TY-CN014-12 TXPT
90669;4;TY-CN014-SC TXPT
90669;4;TY144 TXPT
90669;4;TY222 TXPT
90669;4;TY025 TXPT
90669;4;CF-KP001-12-V GLBK
90669;4;CF-KP001-SC GLBK
90669;4;TY002 BK
90669;4;CF028 BKWH
90669;1;CF796
90669;1;TY005 BK
90669;1;TY006 BK
90669;1;TY008 BK
90669;1;TY009 BK
90669;1;WM TY N6DHPL 8' FE
90669;1;TY-CN014-8 TXPT
90669;1;TY-CN014-SC TXPT
90669;1;TY038 TXPT
90669;1;TY177 TXPT
90669;1;TY222 TXPT
90669;1;CF-KP001-8-V GLBK
90669;1;CF-KP001-SC GLBK
90669;1;TY002 BK
90669;1;CF028 BKWH
90669;2;TY-CN014-SC TXPT
90669;2;TY222 TXPT
90669;2;CF008 GLBK
90669;4;CF025
90669;4;CF030 SS
90669;4;TY N6DHPL 12' INT
90669;4;TY-BF008-12 GLBK
90669;4;CF016 GLBK
90669;4;TY076 GLBK
90669;12;HC002 BK
90669;12;TY230 GLBK
90669;48;TY049 GLBK
90669;60;TY191 GLBK
90669;12;TY227 GLBK
90669;4;CF070 SS
90669;28;PDM1001-24B
90669;28;TY368 GLBK
90669;28;TY129 GLBK
90669;4;KLNU-SHF002 GLBK
90669;4;KLN-SHF002
90669;4;HU324-10
90669;4;DM1008M GLBK
90672;98.666568;AP-INSERT
90672;148;CF-AP001-01
90672;296;CF-AP003-01
90672;296;CF-AP008-01
90672;148;CF-APR03-01
90672;148;CF-APR03-04
90672;1184;HARD201
90672;148;CF-AP002-01
90672;7.999992;AP-INSERT
90672;12;CF-AP001-01
90672;24;CF-AP003-01
90672;24;CF-AP008-01
90672;12;CF-APR03-01 CLR
90672;12;CF-APR03-04
90672;96;HARD201
90672;12;CF-AP002-01
90672;9.99999;AP-INSERT
90672;15;CF-APR03-05
90672;15;CF-APR03-06
90672;124.652;C-TRIM
90672;44;CW-8-ASSY
90672;88;H-TRIM-48
90672;88;CW-8
90673;113.33322;AP-INSERT
90673;170;CF-AP001-01
90673;340;CF-AP003-01
90673;340;CF-AP008-01
90673;170;CF-APR03-01
90673;170;CF-APR03-04
90673;1360;HARD201
90673;170;CF-AP002-01
90673;7.999992;AP-INSERT
90673;12;CF-AP001-01
90673;24;CF-AP003-01
90673;24;CF-AP008-01
90673;12;CF-APR03-01 CLR
90673;12;CF-APR03-04
90673;96;HARD201
90673;12;CF-AP002-01
90673;9.99999;AP-INSERT
90673;15;CF-APR03-05
90673;15;CF-APR03-06
90673;59.493;C-TRIM
90673;21;CW-8-ASSY
90673;42;H-TRIM-48
90673;42;CW-8
90673;22.664;C-TRIM
90673;8;CW-10-ASSY
90673;16;H-TRIM-48
90673;16;CW-10
90674;76.66659;AP-INSERT
90674;115;CF-AP001-01
90674;230;CF-AP003-01
90674;230;CF-AP008-01
90674;115;CF-APR03-01
90674;115;CF-APR03-04
90674;920;HARD201
90674;115;CF-AP002-01
90674;6.66666;AP-INSERT
90674;10;CF-AP001-01
90674;20;CF-AP003-01
90674;20;CF-AP008-01
90674;10;CF-APR03-01 CLR
90674;10;CF-APR03-04
90674;80;HARD201
90674;10;CF-AP002-01
90674;6.66666;AP-INSERT
90674;10;CF-APR03-05
90674;10;CF-APR03-06
90674;79.324;C-TRIM
90674;28;CW-8-ASSY
90674;56;H-TRIM-48
90674;56;CW-8
90675;76.66659;AP-INSERT
90675;115;CF-AP001-01
90675;230;CF-AP003-01
90675;230;CF-AP008-01
90675;115;CF-APR03-01
90675;115;CF-APR03-04
90675;920;HARD201
90675;115;CF-AP002-01
90675;6.66666;AP-INSERT
90675;10;CF-AP001-01
90675;20;CF-AP003-01
90675;20;CF-AP008-01
90675;10;CF-APR03-01 CLR
90675;10;CF-APR03-04
90675;80;HARD201
90675;10;CF-AP002-01
90675;6.66666;AP-INSERT
90675;10;CF-APR03-05
90675;10;CF-APR03-06
90675;107.654;C-TRIM
90675;38;CW-8-ASSY
90675;76;H-TRIM-48
90675;76;CW-8
90676;159.99984;AP-INSERT
90676;240;CF-AP001-01
90676;480;CF-AP003-01
90676;480;CF-AP008-01
90676;240;CF-APR03-01
90676;240;CF-APR03-04
90676;1920;HARD201
90676;240;CF-AP002-01
90676;7.999992;AP-INSERT
90676;12;CF-AP001-01
90676;24;CF-AP003-01
90676;24;CF-AP008-01
90676;12;CF-APR03-01 CLR
90676;12;CF-APR03-04
90676;96;HARD201
90676;12;CF-AP002-01
90676;9.99999;AP-INSERT
90676;15;CF-APR03-05
90676;15;CF-APR03-06
90676;201.143;C-TRIM
90676;71;CW-8-ASSY
90676;142;H-TRIM-48
90676;142;CW-8
90676;39.662;C-TRIM
90676;14;CW-10-ASSY
90676;28;H-TRIM-48
90676;28;CW-10
90677;153.33318;AP-INSERT
90677;230;CF-AP001-01
90677;460;CF-AP003-01
90677;460;CF-AP008-01
90677;230;CF-APR03-01
90677;230;CF-APR03-04
90677;1840;HARD201
90677;230;CF-AP002-01
90677;7.999992;AP-INSERT
90677;12;CF-AP001-01
90677;24;CF-AP003-01
90677;24;CF-AP008-01
90677;12;CF-APR03-01 CLR
90677;12;CF-APR03-04
90677;96;HARD201
90677;12;CF-AP002-01
90677;9.99999;AP-INSERT
90677;15;CF-APR03-05
90677;15;CF-APR03-06
90677;181.312;C-TRIM
90677;64;CW-8-ASSY
90677;128;H-TRIM-48
90677;128;CW-8
90650;0.0668;ABLE 01
90650;4;CF028 BKWH
90679;139.99986;AP-INSERT
90679;210;CF-AP001-01
90679;420;CF-AP003-01
90679;420;CF-AP008-01
90679;210;CF-APR03-01
90679;210;CF-APR03-04
90679;1680;HARD201
90679;210;CF-AP002-01
90679;7.999992;AP-INSERT
90679;12;CF-AP001-01
90679;24;CF-AP003-01
90679;24;CF-AP008-01
90679;12;CF-APR03-01 CLR
90679;12;CF-APR03-04
90679;96;HARD201
90679;12;CF-AP002-01
90679;13.33332;AP-INSERT
90679;20;CF-APR03-05
90679;20;CF-APR03-06
90679;5.666;C-TRIM
90679;2;CW-8-ASSY
90679;4;H-TRIM-48
90679;4;CW-8
90680;129.99987;AP-INSERT
90680;195;CF-AP001-01
90680;390;CF-AP003-01
90680;390;CF-AP008-01
90680;195;CF-APR03-01
90680;195;CF-APR03-04
90680;1560;HARD201
90680;195;CF-AP002-01
90680;7.999992;AP-INSERT
90680;12;CF-AP001-01
90680;24;CF-AP003-01
90680;24;CF-AP008-01
90680;12;CF-APR03-01 CLR
90680;12;CF-APR03-04
90680;96;HARD201
90680;12;CF-AP002-01
90680;9.99999;AP-INSERT
90680;15;CF-APR03-05
90680;15;CF-APR03-06
90680;14.165;C-TRIM
90680;5;CW-8-ASSY
90680;10;H-TRIM-48
90680;10;CW-8
90680;16.998;C-TRIM
90680;6;CW-7-ASSY
90680;12;H-TRIM-48
90680;12;CW-7
90681;103.33323;AP-INSERT
90681;155;CF-AP001-01
90681;310;CF-AP003-01
90681;310;CF-AP008-01
90681;155;CF-APR03-01
90681;155;CF-APR03-04
90681;1240;HARD201
90681;155;CF-AP002-01
90681;7.999992;AP-INSERT
90681;12;CF-AP001-01
90681;24;CF-AP003-01
90681;24;CF-AP008-01
90681;12;CF-APR03-01 CLR
90681;12;CF-APR03-04
90681;96;HARD201
90681;12;CF-AP002-01
90681;9.99999;AP-INSERT
90681;15;CF-APR03-05
90681;15;CF-APR03-06
90681;31.163;C-TRIM
90681;11;CW-8-ASSY
90681;22;H-TRIM-48
90681;22;CW-8
90682;109.99989;AP-INSERT
90682;165;CF-AP001-01
90682;330;CF-AP003-01
90682;330;CF-AP008-01
90682;165;CF-APR03-01
90682;165;CF-APR03-04
90682;1320;HARD201
90682;165;CF-AP002-01
90682;9.99999;AP-INSERT
90682;15;CF-AP001-01
90682;30;CF-AP003-01
90682;30;CF-AP008-01
90682;15;CF-APR03-01 CLR
90682;15;CF-APR03-04
90682;120;HARD201
90682;15;CF-AP002-01
90682;6.66666;AP-INSERT
90682;10;CF-APR03-05
90682;10;CF-APR03-06
90682;28.33;C-TRIM
90682;10;CW-8-ASSY
90682;20;H-TRIM-48
90682;20;CW-8
90683;119.99988;AP-INSERT
90683;180;CF-AP001-01
90683;360;CF-AP003-01
90683;360;CF-AP008-01
90683;180;CF-APR03-01
90683;180;CF-APR03-04
90683;1440;HARD201
90683;180;CF-AP002-01
90683;7.999992;AP-INSERT
90683;12;CF-AP001-01
90683;24;CF-AP003-01
90683;24;CF-AP008-01
90683;12;CF-APR03-01 CLR
90683;12;CF-APR03-04
90683;96;HARD201
90683;12;CF-AP002-01
90683;9.99999;AP-INSERT
90683;15;CF-APR03-05
90683;15;CF-APR03-06
90683;161.481;C-TRIM
90683;57;CW-10-ASSY
90683;114;H-TRIM-48
90683;114;CW-10
90683;8.499;C-TRIM
90683;3;CW-6-ASSY
90683;6;H-TRIM-48
90683;6;CW-6
90684;109.99989;AP-INSERT
90684;165;CF-AP001-01
90684;330;CF-AP003-01
90684;330;CF-AP008-01
90684;165;CF-APR03-01
90684;165;CF-APR03-04
90684;1320;HARD201
90684;165;CF-AP002-01
90684;7.999992;AP-INSERT
90684;12;CF-AP001-01
90684;24;CF-AP003-01
90684;24;CF-AP008-01
90684;12;CF-APR03-01 CLR
90684;12;CF-APR03-04
90684;96;HARD201
90684;12;CF-AP002-01
90684;9.99999;AP-INSERT
90684;15;CF-APR03-05
90684;15;CF-APR03-06
90684;135.984;C-TRIM
90684;48;CW-8-ASSY
90684;96;H-TRIM-48
90684;96;CW-8
90684;31.163;C-TRIM
90684;11;CW-10-ASSY
90684;22;H-TRIM-48
90684;22;CW-10
90685;89.333244;AP-INSERT
90685;134;CF-AP001-01
90685;268;CF-AP003-01
90685;268;CF-AP008-01
90685;134;CF-APR03-01
90685;134;CF-APR03-04
90685;1072;HARD201
90685;134;CF-AP002-01
90685;6.66666;AP-INSERT
90685;10;CF-AP001-01
90685;20;CF-AP003-01
90685;20;CF-AP008-01
90685;10;CF-APR03-01 CLR
90685;10;CF-APR03-04
90685;80;HARD201
90685;10;CF-AP002-01
90685;6.66666;AP-INSERT
90685;10;CF-APR03-05
90685;10;CF-APR03-06
90685;79.324;C-TRIM
90685;28;CW-8-ASSY
90685;56;H-TRIM-48
90685;56;CW-8
90686;143.999856;AP-INSERT
90686;216;CF-AP001-01
90686;432;CF-AP003-01
90686;432;CF-AP008-01
90686;216;CF-APR03-01
90686;216;CF-APR03-04
90686;1728;HARD201
90686;216;CF-AP002-01
90686;9.99999;AP-INSERT
90686;15;CF-AP001-01
90686;30;CF-AP003-01
90686;30;CF-AP008-01
90686;15;CF-APR03-01 CLR
90686;15;CF-APR03-04
90686;120;HARD201
90686;15;CF-AP002-01
90686;9.99999;AP-INSERT
90686;15;CF-APR03-05
90686;15;CF-APR03-06
90686;181.312;C-TRIM
90686;64;CW-8-ASSY
90686;128;H-TRIM-48
90686;128;CW-8
90688;123.33321;AP-INSERT
90688;185;CF-AP001-01
90688;370;CF-AP003-01
90688;370;CF-AP008-01
90688;185;CF-APR03-01
90688;185;CF-APR03-04
90688;1480;HARD201
90688;185;CF-AP002-01
90688;7.999992;AP-INSERT
90688;12;CF-AP001-01
90688;24;CF-AP003-01
90688;24;CF-AP008-01
90688;12;CF-APR03-01 CLR
90688;12;CF-APR03-04
90688;96;HARD201
90688;12;CF-AP002-01
90688;9.99999;AP-INSERT
90688;15;CF-APR03-05
90688;15;CF-APR03-06
90688;181.312;C-TRIM
90688;64;CW-10-ASSY
90688;128;H-TRIM-48
90688;128;CW-10
90688;14.165;C-TRIM
90688;5;CW-8-ASSY
90688;10;H-TRIM-48
90688;10;CW-8
90689;2;CF796
